,Family_Size,HH_head_Sex,HH_head_Age,Education,Electricity_expenditure,Water_expenditure,Total_Family_Income,Urbanity
11120,3.0,1,75,1.0,2724,0,28218.333333333332,0
11121,6.0,1,48,2.0,6960,0,58565.166666666664,0
11122,3.5,1,35,2.0,432,0,5774.333333333333,0
11123,3.5,1,55,1.0,6246,0,32580.0,0
11124,5.0,1,32,2.0,1500,0,24190.0,0
11125,3.0,1,56,1.0,0,0,18161.333333333332,0
11126,4.0,1,56,1.0,840,0,21686.166666666668,0
11127,4.0,1,50,1.0,1200,0,13940.166666666666,0
11129,4.0,1,40,1.0,4200,0,5532.5,0
11131,5.0,1,54,1.0,9000,0,28683.5,0
11132,3.0,1,79,2.0,2292,0,20136.333333333332,0
11133,9.0,1,53,1.0,504,1680,34055.5,0
11134,11.0,1,61,1.0,0,0,32240.333333333332,0
11135,2.0,1,61,1.0,810,960,10635.666666666666,0
11136,5.0,1,62,1.0,4170,0,29770.5,0
11137,2.5,2,58,2.0,3402,0,30818.666666666668,0
11138,3.0,1,58,1.0,0,0,9535.5,0
11139,4.5,1,51,2.0,0,0,27169.5,0
11140,2.5,1,70,1.0,690,0,13697.0,0
11141,3.5,1,39,1.0,252,960,13076.666666666666,0
11142,2.0,1,94,1.0,600,960,14279.833333333334,0
11143,1.0,2,51,3.0,600,480,5899.166666666667,0
11144,5.0,1,49,1.0,0,480,6827.833333333333,0
11145,7.0,1,50,1.0,3462,828,30731.833333333332,0
11146,6.0,1,47,2.0,2640,0,51993.666666666664,1
11147,4.0,1,49,2.0,0,0,12603.333333333334,1
11148,11.5,1,54,1.0,0,0,16846.666666666668,1
11149,5.0,1,55,2.0,2040,0,15601.833333333334,1
11150,12.5,1,49,1.0,4680,0,48432.0,1
11151,3.5,2,52,1.0,1044,2820,11761.833333333334,1
11152,7.0,1,33,2.0,0,216,12920.333333333334,1
11153,4.0,1,42,1.0,780,216,13047.666666666666,1
11154,3.0,2,53,2.0,450,1200,11690.333333333334,1
11155,5.5,1,45,1.0,0,120,9819.0,1
11156,5.5,1,26,1.0,0,0,7714.666666666667,1
11157,2.0,1,47,2.0,0,0,12242.166666666666,1
11158,4.5,1,59,4.0,0,0,10828.5,1
11159,3.0,1,62,1.0,0,0,9615.833333333334,1
11160,10.0,1,38,1.0,0,0,19998.333333333332,1
11161,4.0,1,36,1.0,0,0,6693.833333333333,1
11162,2.0,2,50,2.0,540,0,7211.833333333333,0
11163,3.0,1,40,1.0,540,0,7675.166666666667,0
11164,7.0,1,36,1.0,0,0,8856.166666666666,0
11165,2.0,1,68,1.0,0,0,3820.3333333333335,0
11166,6.0,1,46,1.0,0,0,8904.666666666666,0
11167,5.0,1,26,1.0,0,0,8163.5,0
11168,1.0,2,57,1.0,1080,0,4238.166666666667,0
11169,3.5,1,35,1.0,0,0,6078.833333333333,0
11170,3.0,2,37,2.0,222,0,17646.0,0
11171,7.0,1,40,2.0,2574,0,30017.166666666668,0
11172,3.5,1,60,1.0,300,852,16932.333333333332,0
11173,5.0,1,39,1.0,2742,900,39962.666666666664,0
11174,5.0,1,48,1.0,0,0,22299.5,0
11175,3.0,2,64,1.0,0,0,11570.5,0
11176,4.0,1,40,1.0,3486,840,12780.333333333334,0
11177,4.0,1,36,1.0,1116,942,11194.5,0
11178,7.0,1,39,1.0,0,0,11376.333333333334,0
11179,6.0,1,47,1.0,6996,0,17607.166666666668,0
11180,3.0,1,81,2.0,0,0,11791.166666666666,0
11181,7.5,2,52,1.0,2418,480,33684.333333333336,0
11182,8.0,1,45,1.0,600,0,12790.666666666666,0
11183,4.5,1,54,1.0,180,120,12388.0,0
11184,3.0,1,61,1.0,300,0,3256.5,0
11185,3.0,1,47,1.0,900,60,6581.666666666667,0
11186,4.0,1,39,1.0,822,60,8230.0,0
11187,7.0,1,44,1.0,522,0,10123.333333333334,0
11188,5.5,1,50,1.0,1260,0,13274.333333333334,0
11189,3.0,1,80,1.0,0,0,8231.5,0
11190,5.5,1,53,1.0,0,0,7882.0,0
11191,1.0,1,67,1.0,72,0,4113.166666666667,0
11192,8.5,1,37,1.0,300,60,10426.5,0
11193,4.0,1,40,1.0,0,0,7619.666666666667,0
11196,5.0,2,75,2.0,2166,0,15907.0,1
11197,4.0,1,75,1.0,2400,0,10266.5,1
11198,2.0,1,48,1.0,5340,0,13517.833333333334,1
11199,2.0,1,43,1.0,120,0,6020.166666666667,1
11200,4.0,1,37,2.0,1860,0,19700.333333333332,1
11201,4.0,1,43,1.0,300,0,12353.0,1
11202,5.0,1,40,1.0,420,0,7634.333333333333,1
11203,2.0,1,77,1.0,5100,0,15703.333333333334,1
11204,5.0,1,37,1.0,0,0,7517.833333333333,1
11205,7.0,1,54,1.0,0,0,12744.333333333334,0
11206,6.5,1,48,1.0,0,0,17112.0,0
11207,11.0,1,43,1.0,1698,0,14715.666666666666,0
11208,6.0,1,46,1.0,0,0,8387.333333333334,0
11209,9.5,1,40,1.0,0,0,12139.333333333334,0
11210,9.0,1,41,1.0,0,0,14809.333333333334,0
11211,6.0,1,32,2.0,204,0,8079.5,0
11212,3.0,1,26,1.0,0,0,8347.833333333334,0
11213,5.0,2,42,1.0,438,0,8746.333333333334,0
11214,7.5,1,40,1.0,720,0,13583.833333333334,0
11215,4.5,1,56,1.0,210,0,8340.5,0
11216,4.0,1,70,1.0,0,0,8539.333333333334,0
11217,5.0,1,42,1.0,0,0,11037.666666666666,0
11218,4.5,1,34,2.0,0,0,8857.5,0
11219,5.0,1,50,1.0,0,0,12226.833333333334,0
11220,11.5,1,34,1.0,0,0,13938.5,0
11221,3.0,1,37,1.0,0,0,15589.666666666666,0
11222,6.0,1,24,1.0,0,0,8996.0,0
11223,7.0,1,31,1.0,0,0,9463.666666666666,0
11224,5.0,1,45,1.0,108,0,10823.666666666666,0
11225,6.0,1,60,1.0,0,0,6669.833333333333,0
11226,6.0,1,40,1.0,0,0,4854.833333333333,0
11227,6.0,1,32,1.0,1020,0,7335.166666666667,0
11229,4.0,1,57,1.0,672,900,9209.5,0
11230,7.0,1,66,1.0,0,1200,21964.333333333332,0
11231,2.0,2,77,1.0,0,600,2716.6666666666665,0
11232,4.0,1,54,1.0,1200,0,26856.0,0
11233,1.0,2,51,2.0,738,0,6564.666666666667,0
11235,5.5,1,46,2.0,2520,0,35094.5,0
11236,4.5,1,52,2.0,654,900,10707.166666666666,0
11237,3.0,1,45,3.0,1710,900,6275.0,0
11238,3.5,1,50,5.0,1800,0,18298.666666666668,0
11239,4.0,1,39,1.0,3600,0,20058.833333333332,0
11240,3.0,1,29,1.0,0,0,6277.666666666667,0
11241,3.0,1,48,1.0,0,0,27426.333333333332,0
11242,4.0,1,60,1.0,0,0,4333.166666666667,0
11243,4.0,1,56,1.0,0,0,5980.5,0
11244,6.0,1,62,2.0,0,0,14474.333333333334,0
11245,2.5,1,44,1.0,0,0,5694.166666666667,0
11246,8.5,1,62,1.0,0,0,27576.666666666668,0
11247,5.0,1,43,1.0,0,0,6213.0,0
11248,7.0,1,44,2.0,4800,0,25909.666666666668,0
11250,4.5,1,35,2.0,900,0,10345.833333333334,0
11251,5.0,1,45,1.0,0,0,10006.666666666666,0
11252,2.0,1,69,1.0,0,0,3354.1666666666665,0
11253,4.5,1,40,1.0,0,0,12258.666666666666,0
11254,5.0,1,67,1.0,0,0,12422.0,0
11255,6.0,1,65,1.0,0,0,7999.0,0
11256,5.0,1,30,3.0,7092,0,24448.166666666668,0
11257,6.0,1,31,2.0,2100,0,13870.333333333334,0
11258,3.5,2,81,1.0,312,1320,15918.833333333334,0
11259,2.5,2,79,1.0,0,0,10928.5,0
11260,4.0,1,53,1.0,912,0,11267.333333333334,0
11261,3.0,2,55,1.0,0,300,32026.0,0
11262,7.5,1,58,1.0,4740,0,21007.833333333332,0
11263,5.5,1,30,2.0,258,0,10565.833333333334,0
11264,6.0,1,54,1.0,1800,0,13882.0,0
11265,5.0,2,75,1.0,408,0,8331.333333333334,0
11266,2.0,1,62,1.0,0,0,6468.166666666667,0
11267,4.0,1,26,1.0,1800,0,10310.5,0
11268,5.0,1,36,2.0,360,0,11962.666666666666,0
11269,7.5,2,51,1.0,7800,0,43897.5,0
11270,6.5,1,45,1.0,1950,0,21572.333333333332,0
11271,5.0,1,48,2.0,3150,0,24848.5,0
11272,1.5,1,69,2.0,564,300,5574.166666666667,0
11273,3.0,1,53,1.0,0,1200,8555.0,1
11275,7.0,1,60,3.0,5100,2400,22448.666666666668,1
11276,2.0,2,16,2.0,3780,1200,30892.0,1
11277,6.0,1,45,2.0,1800,600,15681.333333333334,1
11278,4.5,1,23,2.0,636,600,12583.5,1
11279,4.5,1,63,1.0,0,300,15956.333333333334,1
11280,4.0,1,34,2.0,0,300,14776.833333333334,1
11281,4.0,1,45,1.0,600,912,12548.833333333334,1
11282,3.5,1,49,2.0,1380,1500,13355.0,1
11283,1.5,2,55,4.0,15600,1260,27936.0,1
11284,4.5,2,56,2.0,2280,1200,12554.333333333334,1
11285,2.5,1,62,3.0,5400,1500,36762.166666666664,1
11286,6.5,1,43,2.0,8880,4350,31892.0,1
11287,3.0,1,52,1.0,1200,0,12617.333333333334,0
11288,3.0,1,60,3.0,6600,1110,45715.666666666664,0
11289,6.0,1,57,1.0,5400,1320,11981.0,0
11290,3.0,2,63,1.0,2100,600,18807.0,0
11291,6.0,1,34,2.0,3270,720,13257.5,0
11292,5.0,1,67,1.0,1200,1338,29214.5,0
11293,2.0,1,61,2.0,5040,1380,34035.166666666664,0
11295,5.0,1,41,3.0,7800,2940,35909.333333333336,0
11296,1.0,1,49,1.0,600,360,4719.0,0
11297,5.5,1,44,1.0,2400,960,30209.5,0
11298,5.0,1,46,1.0,1008,660,13261.0,0
11299,1.0,1,61,1.0,1590,870,9974.333333333334,0
11300,7.0,1,43,1.0,0,1200,24600.666666666668,0
11301,3.0,1,72,1.0,4650,1260,13663.166666666666,0
11302,4.0,1,47,2.0,2100,1260,17843.333333333332,0
11303,4.5,1,60,3.0,9600,2100,42535.666666666664,0
11304,5.0,1,51,2.0,7800,0,30193.166666666668,0
11305,4.0,2,49,2.0,6000,1260,26334.0,0
11306,3.5,1,55,3.0,2472,0,13640.0,0
11307,2.0,1,73,1.0,2340,1974,10093.666666666666,0
11308,7.0,1,60,3.0,10200,3300,58402.666666666664,0
11309,2.0,1,64,4.0,12300,3504,32612.666666666668,1
11310,3.0,1,31,4.0,13200,2496,45083.333333333336,1
11311,2.0,1,51,3.0,12300,5700,44048.166666666664,1
11312,3.0,1,38,5.0,1902,3582,15778.5,1
11313,3.5,1,57,2.0,8880,2940,45370.666666666664,1
11314,4.0,2,61,4.0,10584,2508,36109.0,1
11315,8.0,1,54,1.0,0,0,43617.0,1
11316,1.5,1,22,2.0,2580,2250,9337.666666666666,1
11317,5.5,1,48,2.0,4110,4854,24028.666666666668,1
11319,7.5,1,67,1.0,16200,3756,51958.666666666664,1
11320,1.0,1,50,1.0,0,0,6046.333333333333,0
11321,6.0,1,49,1.0,0,0,10230.333333333334,0
11322,6.0,1,41,1.0,0,0,7808.5,0
11323,4.5,1,29,1.0,0,0,9310.0,0
11324,5.5,1,60,2.0,0,0,10304.333333333334,0
11325,4.0,1,28,1.0,0,0,12460.833333333334,0
11326,2.5,2,38,1.0,1200,0,11009.833333333334,0
11327,4.0,1,39,1.0,1230,0,14547.333333333334,0
11328,1.0,1,54,2.0,888,0,7164.333333333333,0
11329,5.0,1,74,1.0,0,0,6224.5,0
11330,5.0,1,49,2.0,2400,0,18926.833333333332,0
11331,2.0,1,72,1.0,276,0,5766.0,0
11332,4.0,1,33,2.0,900,0,9659.333333333334,0
11333,3.0,1,50,1.0,840,0,7319.833333333333,0
11335,2.0,1,60,2.0,11400,3000,29547.666666666668,1
11337,2.0,2,70,1.0,3000,1620,6826.0,1
11338,3.0,2,32,3.0,4800,1530,16569.0,1
11339,3.0,1,51,4.0,5400,1800,43614.333333333336,1
11341,6.0,1,52,2.0,5280,0,17951.333333333332,1
11343,3.0,1,72,4.0,9000,0,49201.333333333336,1
11344,5.0,1,35,1.0,600,0,12395.833333333334,1
11345,6.5,2,37,1.0,1500,0,26060.5,1
11346,4.0,1,57,2.0,3180,0,8132.833333333333,1
11347,4.5,1,64,1.0,0,0,8156.833333333333,1
11348,3.0,2,57,2.0,2700,0,10694.833333333334,1
11349,4.0,1,27,1.0,1500,0,14004.0,0
11350,4.0,1,52,1.0,0,0,15721.5,0
11351,6.0,1,45,2.0,2124,0,19897.333333333332,0
11353,4.0,1,52,1.0,1500,0,11699.833333333334,0
11354,3.5,1,50,1.0,600,0,7865.666666666667,0
11355,4.5,1,58,2.0,3300,0,12318.166666666666,0
11356,5.0,1,52,1.0,0,0,13888.666666666666,0
11357,1.5,2,70,1.0,0,0,4962.833333333333,0
11358,8.5,1,43,1.0,0,0,8223.166666666666,0
11359,6.0,2,62,1.0,0,0,5685.166666666667,0
11360,7.0,1,42,1.0,4800,0,20430.666666666668,0
11361,2.5,1,37,1.0,1200,0,11278.833333333334,0
11362,4.0,1,31,2.0,2400,0,7948.0,0
11363,11.0,1,50,1.0,1200,0,23404.833333333332,0
11364,4.5,1,48,1.0,1500,0,10005.666666666666,0
11365,5.0,1,52,1.0,1050,0,8964.333333333334,0
11366,5.5,1,38,1.0,312,0,12896.0,0
11367,6.0,1,41,1.0,2622,0,13888.0,0
11368,1.0,2,59,1.0,1500,0,12173.833333333334,0
11369,4.5,1,47,2.0,3594,0,25139.666666666668,0
11370,5.0,1,33,1.0,900,0,8035.166666666667,0
11371,2.0,1,46,2.0,900,0,9874.0,0
11372,2.5,1,62,2.0,2724,1200,18284.833333333332,0
11373,4.0,1,37,3.0,1440,1440,11673.666666666666,0
11374,8.5,1,71,1.0,1920,720,18151.333333333332,0
11375,3.5,1,61,3.0,11760,90,24131.5,0
11376,7.0,1,54,2.0,2400,0,13157.166666666666,0
11377,4.0,2,84,1.0,5400,0,35438.333333333336,0
11378,3.5,1,26,2.0,0,0,9895.333333333334,0
11379,3.0,1,28,1.0,0,0,12538.166666666666,0
11380,8.0,1,50,1.0,0,0,10671.666666666666,0
11381,4.0,1,42,1.0,0,600,10878.5,0
11382,3.0,1,25,2.0,1200,0,9479.166666666666,0
11383,6.0,1,25,1.0,450,0,9818.0,0
11384,5.5,1,48,1.0,0,0,11226.166666666666,0
11385,8.0,1,55,1.0,0,0,11830.666666666666,0
11386,1.0,2,67,1.0,0,0,3841.0,0
11387,4.0,1,45,1.0,132,0,13933.333333333334,0
11388,7.0,1,35,1.0,0,60,10600.5,0
11389,4.0,1,34,1.0,0,0,7265.833333333333,0
11390,5.0,2,50,1.0,900,0,8501.0,0
11391,5.5,1,54,2.0,0,0,13611.0,0
11392,3.5,1,32,1.0,0,0,7719.666666666667,0
11393,5.5,1,47,1.0,0,0,9667.333333333334,0
11394,6.0,1,57,1.0,0,0,20277.666666666668,0
11395,5.0,1,33,2.0,0,0,5186.0,0
11396,7.5,1,48,1.0,3720,0,21056.166666666668,0
11397,3.0,2,43,3.0,10500,180,20087.666666666668,0
11398,4.0,1,48,1.0,0,0,11405.333333333334,0
11399,6.0,1,26,1.0,0,0,7677.5,0
11400,2.0,1,70,1.0,0,0,11329.333333333334,0
11401,5.0,1,42,1.0,0,0,11830.666666666666,0
11402,5.0,1,44,1.0,0,0,9456.666666666666,0
11403,6.0,1,37,1.0,0,0,6945.166666666667,0
11404,2.0,2,80,1.0,0,0,4941.333333333333,0
11405,5.5,1,49,1.0,1044,0,20045.333333333332,1
11406,2.0,1,41,1.0,0,0,10534.0,1
11407,5.0,1,43,1.0,2700,0,34600.666666666664,1
11408,7.5,1,58,1.0,3360,300,22383.166666666668,1
11409,3.5,1,42,1.0,2400,0,15964.5,1
11410,2.5,2,38,1.0,0,0,10694.0,1
11411,2.5,1,47,1.0,1800,180,16581.333333333332,1
11412,8.0,2,60,1.0,1050,0,11537.0,0
11413,8.0,1,45,1.0,870,0,21098.5,0
11414,2.0,2,40,1.0,360,0,7740.666666666667,0
11415,3.0,1,43,1.0,0,0,15012.666666666666,0
11416,5.5,1,56,1.0,0,0,12993.166666666666,0
11417,8.0,1,48,1.0,0,0,12498.666666666666,0
11418,4.0,1,32,1.0,0,0,17000.5,0
11419,10.0,1,60,1.0,0,0,22735.333333333332,0
11420,6.0,1,29,1.0,0,0,13574.833333333334,0
11421,4.0,1,30,1.0,0,0,12375.0,0
11422,3.5,1,63,1.0,0,0,9978.666666666666,0
11423,2.0,1,31,1.0,0,0,6786.0,0
11424,8.5,1,42,1.0,3600,0,31387.0,0
11425,2.0,1,67,1.0,0,0,5066.5,0
11426,4.0,1,52,1.0,0,0,12806.0,0
11427,10.0,1,62,2.0,1950,0,29453.666666666668,0
11428,10.0,1,46,1.0,1242,60,25187.5,0
11429,6.0,1,45,1.0,1992,0,15252.166666666666,0
11430,8.0,1,47,1.0,2550,0,17009.5,0
11431,2.0,2,81,1.0,540,0,6705.5,0
11432,2.0,1,75,1.0,450,0,5804.166666666667,0
11433,8.5,1,45,1.0,420,0,12137.333333333334,0
11434,2.0,2,52,3.0,7860,0,47476.0,0
11435,6.0,1,51,3.0,1962,0,44295.833333333336,0
11436,8.0,1,37,2.0,2742,0,13543.833333333334,0
11437,2.0,1,48,1.0,600,0,6532.166666666667,0
11438,3.5,1,43,1.0,324,0,8459.833333333334,0
11439,6.0,1,38,1.0,510,0,16109.0,0
11440,6.0,1,28,1.0,720,0,16614.333333333332,0
11441,4.0,1,45,1.0,0,0,8485.833333333334,0
11442,4.5,1,66,1.0,390,0,9390.166666666666,0
11443,3.0,1,42,1.0,0,0,6997.166666666667,0
11444,8.0,1,47,1.0,0,0,12538.666666666666,0
11445,6.0,1,57,1.0,600,60,8655.833333333334,0
11446,8.0,1,47,1.0,1200,60,13229.0,0
11447,4.0,1,28,2.0,0,0,8238.5,0
11448,8.0,1,55,1.0,0,0,10378.833333333334,0
11449,6.0,1,34,1.0,0,0,8313.666666666666,0
11450,4.0,1,45,2.0,0,0,13035.333333333334,0
11451,6.0,1,35,1.0,0,0,11159.5,0
11452,5.0,1,35,1.0,0,0,8019.166666666667,0
11453,6.0,1,37,1.0,3270,0,25944.833333333332,0
11454,6.0,1,49,1.0,0,0,11289.166666666666,0
11455,6.0,1,44,2.0,1080,60,21602.833333333332,0
11456,6.5,1,49,1.0,900,60,7609.666666666667,0
11457,4.5,1,34,1.0,600,60,10742.5,0
11458,6.0,2,36,2.0,0,0,10983.333333333334,0
11459,4.0,1,38,1.0,0,0,18444.5,0
11460,2.0,1,65,1.0,2322,0,12328.333333333334,0
11461,2.0,1,74,1.0,0,0,4877.833333333333,0
11462,4.0,2,59,1.0,0,30,6413.5,0
11463,1.0,2,72,1.0,0,0,9001.5,0
11464,7.0,1,33,1.0,1212,0,14251.166666666666,0
11465,7.0,1,42,1.0,552,0,16903.333333333332,0
11466,4.0,1,66,1.0,2400,0,16174.333333333334,0
11467,7.0,1,55,2.0,0,60,14363.833333333334,0
11468,3.0,1,42,2.0,2748,0,35225.5,0
11470,4.0,1,56,2.0,702,0,9505.333333333334,0
11471,5.0,1,57,1.0,900,120,20680.833333333332,0
11472,2.0,1,60,1.0,300,0,6879.166666666667,0
11473,3.5,1,59,1.0,9696,0,45018.666666666664,0
11474,4.0,1,28,2.0,900,0,9334.166666666666,0
11475,3.0,2,60,2.0,2592,0,11305.666666666666,0
11476,1.5,2,67,1.0,750,0,7407.0,0
11477,3.0,1,57,1.0,600,0,10536.0,0
11478,2.0,1,27,1.0,750,0,6604.166666666667,0
11479,4.0,1,49,1.0,2772,360,17027.833333333332,0
11480,6.0,1,31,2.0,660,0,11453.5,0
11481,11.5,1,48,1.0,876,60,31131.333333333332,0
11482,2.0,1,55,1.0,1098,720,17699.666666666668,0
11483,4.0,1,60,2.0,744,0,12200.5,0
11484,4.0,1,54,1.0,306,360,8208.333333333334,0
11485,6.0,1,51,2.0,0,0,14398.166666666666,0
11486,3.0,1,39,2.0,2910,0,33881.166666666664,0
11487,6.0,1,34,5.0,2610,780,15264.666666666666,0
11488,5.0,1,44,1.0,6600,840,26777.5,0
11489,3.0,1,29,1.0,702,0,9180.0,0
11490,5.0,1,42,1.0,600,0,15667.333333333334,0
11491,8.0,1,53,2.0,600,0,14625.333333333334,0
11492,1.0,1,66,2.0,0,0,3969.6666666666665,0
11493,5.0,1,38,1.0,0,0,9120.833333333334,0
11494,9.5,2,46,1.0,870,0,14929.0,0
11495,4.0,2,72,1.0,852,348,13393.5,0
11496,4.0,1,33,1.0,3876,354,16480.666666666668,0
11497,5.0,1,53,2.0,570,354,8217.166666666666,0
11498,4.0,1,70,1.0,2982,354,13302.333333333334,0
11499,1.0,1,36,1.0,0,174,8808.333333333334,0
11500,6.0,1,34,2.0,330,354,9490.0,0
11501,5.5,1,59,2.0,2400,270,18156.666666666668,0
11502,4.0,1,50,2.0,3570,354,17472.5,0
11503,3.5,1,56,1.0,0,0,8627.166666666666,0
11504,6.0,1,72,2.0,0,0,8297.0,0
11505,6.5,1,28,1.0,0,0,12286.333333333334,0
11506,4.0,1,55,1.0,5418,60,17344.0,1
11507,8.0,1,44,2.0,792,120,15417.166666666666,1
11508,4.0,1,42,1.0,2640,30,30692.0,1
11509,10.5,1,51,1.0,1356,60,35837.5,1
11510,4.0,1,45,2.0,4080,60,14191.833333333334,1
11511,1.5,2,42,4.0,2160,60,26055.666666666668,1
11512,4.5,2,55,2.0,1800,60,13097.0,1
11513,9.0,1,42,1.0,1656,120,20085.833333333332,1
11514,4.5,1,59,2.0,4200,120,9304.166666666666,1
11515,7.0,1,40,1.0,402,60,7148.333333333333,1
11516,5.0,1,36,2.0,552,120,8518.333333333334,1
11517,6.0,1,40,2.0,300,120,20409.666666666668,1
11518,4.0,1,45,1.0,1500,60,7050.0,1
11519,6.0,1,57,1.0,1500,0,21297.166666666668,1
11520,2.5,1,50,1.0,600,60,9311.333333333334,1
11521,4.0,1,44,2.0,2484,0,11148.166666666666,0
11522,2.0,1,60,1.0,3744,0,22435.333333333332,0
11523,2.0,2,57,1.0,0,0,6358.0,0
11524,4.5,1,80,1.0,2022,0,11046.5,0
11525,3.5,1,33,2.0,0,0,6521.0,0
11526,1.0,1,77,2.0,300,0,2797.3333333333335,0
11527,3.0,2,54,1.0,0,0,8559.0,0
11528,4.5,1,28,1.0,600,0,12628.666666666666,0
11529,4.0,2,69,1.0,6432,0,29126.166666666668,0
11530,1.0,2,69,1.0,0,0,4642.333333333333,0
11531,9.0,1,45,1.0,5580,0,16605.5,0
11532,5.0,2,49,1.0,3582,0,14604.666666666666,0
11533,4.0,1,36,1.0,270,0,15534.333333333334,0
11534,3.0,1,48,3.0,108,0,16337.833333333334,0
11535,6.0,1,40,1.0,2064,0,13217.0,0
11536,6.0,1,50,1.0,1140,0,17527.333333333332,0
11537,3.0,1,35,1.0,1980,0,12872.333333333334,0
11538,4.0,2,59,1.0,0,0,8089.5,0
11539,4.5,1,47,1.0,672,0,8926.5,0
11540,3.0,2,80,1.0,510,0,6628.833333333333,0
11541,4.5,1,77,1.0,1344,0,25112.666666666668,0
11542,7.0,1,55,1.0,3522,0,16888.333333333332,0
11543,2.0,2,59,2.0,3636,0,31031.833333333332,0
11544,5.0,1,31,1.0,864,0,10111.666666666666,0
11545,6.5,1,30,1.0,1470,0,13799.333333333334,0
11546,1.0,1,52,1.0,0,0,5852.333333333333,0
11547,6.5,1,46,2.0,0,0,11627.166666666666,0
11548,5.0,1,47,1.0,2580,0,18922.666666666668,0
11550,3.5,1,58,1.0,3900,0,11007.666666666666,0
11551,10.5,1,41,1.0,600,0,23143.5,0
11552,3.0,1,35,1.0,1320,0,17745.666666666668,0
11553,2.0,1,50,2.0,0,0,6687.833333333333,1
11554,5.0,1,46,1.0,10146,1200,23696.333333333332,1
11555,4.0,1,48,2.0,252,468,13626.5,1
11556,3.0,1,63,1.0,426,660,7406.166666666667,1
11557,4.0,2,76,1.0,2502,0,9662.333333333334,1
11558,9.0,1,45,1.0,3984,0,26351.666666666668,1
11559,7.5,1,49,2.0,0,0,23775.0,1
11560,4.5,1,56,1.0,0,0,10010.166666666666,1
11561,4.5,2,49,1.0,0,0,9684.0,1
11562,5.5,1,52,1.0,2700,0,19462.0,1
11563,1.5,2,62,1.0,0,0,7175.5,1
11564,4.5,2,54,1.0,0,0,10303.5,1
11565,2.5,1,69,1.0,0,0,11678.0,1
11566,2.5,2,74,1.0,9204,0,15146.666666666666,0
11567,5.0,1,49,2.0,1638,0,15015.0,0
11568,4.0,1,39,1.0,0,240,12006.666666666666,0
11569,1.0,1,45,2.0,60,60,4505.0,0
11570,7.0,1,53,1.0,1746,120,11950.5,0
11571,3.0,1,66,1.0,360,240,9957.5,0
11572,6.5,1,29,1.0,918,120,10590.333333333334,0
11573,4.5,1,25,2.0,600,120,7307.5,0
11574,4.0,1,34,2.0,432,168,12427.5,0
11575,3.5,1,38,3.0,1428,300,28065.333333333332,0
11576,5.0,1,41,2.0,300,0,9151.666666666666,0
11577,3.0,2,51,1.0,306,60,7823.5,0
11578,2.0,1,73,1.0,0,0,7850.333333333333,0
11579,4.0,1,40,2.0,756,60,11343.666666666666,0
11580,5.0,2,52,1.0,0,0,11615.0,0
11581,7.0,1,40,1.0,2586,180,13891.833333333334,0
11582,2.0,1,39,1.0,0,0,4740.666666666667,0
11583,6.0,1,69,2.0,3540,0,15977.333333333334,0
11584,4.0,1,42,1.0,1404,0,19858.666666666668,0
11585,5.0,1,43,1.0,300,0,13602.333333333334,0
11586,5.5,2,68,1.0,828,0,10231.666666666666,0
11587,3.0,1,80,1.0,0,0,7330.333333333333,0
11588,2.0,2,67,1.0,0,0,5131.833333333333,0
11589,5.0,1,51,1.0,3756,0,21017.0,0
11590,8.0,1,61,2.0,6624,0,14856.0,0
11591,5.5,1,43,1.0,300,0,13846.333333333334,0
11592,2.0,2,83,1.0,420,0,5850.0,1
11594,6.0,1,34,4.0,4710,60,44815.5,1
11595,6.5,1,38,1.0,0,90,12980.333333333334,1
11596,7.0,1,27,1.0,1650,198,37647.333333333336,1
11597,2.5,2,57,2.0,1200,1206,12500.833333333334,1
11598,3.0,1,49,3.0,6300,1500,29233.666666666668,1
11599,4.0,2,36,3.0,2400,1800,13263.0,1
11600,2.0,2,58,1.0,2184,1386,13817.666666666666,1
11601,2.0,1,46,3.0,2214,1200,10816.666666666666,1
11602,7.0,1,58,4.0,12300,7200,43427.5,1
11603,6.0,1,39,2.0,3150,0,16768.833333333332,0
11604,7.0,1,54,1.0,2160,0,14773.0,0
11605,6.5,1,56,1.0,360,0,16486.5,0
11606,6.0,1,57,1.0,1908,0,12827.0,0
11607,5.5,1,38,1.0,300,0,12570.0,0
11608,9.0,1,47,1.0,300,0,11998.333333333334,0
11609,1.0,1,72,1.0,0,0,4097.333333333333,0
11610,7.0,1,42,1.0,1260,60,26349.0,0
11611,3.0,1,33,1.0,600,0,8084.166666666667,0
11612,3.0,1,29,2.0,1410,0,41712.333333333336,0
11613,1.0,1,48,1.0,0,0,3533.1666666666665,0
11614,4.5,1,34,1.0,1740,0,7982.333333333333,0
11615,6.0,1,42,1.0,600,0,10181.5,0
11616,4.0,1,48,1.0,1740,0,19481.5,0
11617,5.0,1,29,1.0,480,30,8640.666666666666,0
11618,1.0,1,58,1.0,0,0,4485.166666666667,0
11619,2.5,1,67,1.0,0,0,8568.333333333334,0
11620,2.0,1,45,1.0,0,0,4654.166666666667,0
11621,2.5,1,56,4.0,6612,1422,51558.666666666664,1
11622,7.5,1,39,2.0,10800,4626,36118.666666666664,1
11623,3.5,2,56,1.0,468,0,7400.0,1
11624,2.0,2,43,3.0,7200,1200,26273.833333333332,1
11626,6.0,1,46,4.0,6480,2688,56619.0,1
