,UF,Nome,Código
5317,SP,Santo Antônio do Pinhal,3548203
5318,SP,Santo Expedito,3548302
5319,SP,Santópolis do Aguapeí,3548401
5320,SP,Santos,3548500
5321,SP,São Bento do Sapucaí,3548609
5322,SP,São Bernardo do Campo,3548708
5323,SP,São Caetano do Sul,3548807
5324,SP,São Carlos,3548906
5325,SP,São Francisco,3549003
5326,SP,São João da Boa Vista,3549102
5327,SP,São João das Duas Pontes,3549201
5328,SP,São João de Iracema,3549250
5329,SP,São João do Pau d'Alho,3549300
5330,SP,São Joaquim da Barra,3549409
5331,SP,São José da Bela Vista,3549508
5332,SP,São José do Barreiro,3549607
5333,SP,São José do Rio Pardo,3549706
5334,SP,São José do Rio Preto,3549805
5335,SP,São José dos Campos,3549904
5336,SP,São Lourenço da Serra,3549953
5337,SP,São Luís do Paraitinga,3550001
5338,SP,São Manuel,3550100
5339,SP,São Miguel Arcanjo,3550209
5340,SP,São Paulo,3550308
5341,SP,São Pedro,3550407
5342,SP,São Pedro do Turvo,3550506
5343,SP,São Roque,3550605
5344,SP,São Sebastião,3550704
5345,SP,São Sebastião da Grama,3550803
5346,SP,São Simão,3550902
5347,SP,São Vicente,3551009
5348,SP,Sarapuí,3551108
5349,SP,Sarutaiá,3551207
5350,SP,Sebastianópolis do Sul,3551306
5351,SP,Serra Azul,3551405
5352,SP,Serra Negra,3551603
5353,SP,Serrana,3551504
5354,SP,Sertãozinho,3551702
5355,SP,Sete Barras,3551801
5356,SP,Severínia,3551900
5357,SP,Silveiras,3552007
5358,SP,Socorro,3552106
5359,SP,Sorocaba,3552205
5360,SP,Sud Mennucci,3552304
5361,SP,Sumaré,3552403
5362,SP,Suzanápolis,3552551
5363,SP,Suzano,3552502
5364,SP,Tabapuã,3552601
5365,SP,Tabatinga,3552700
5366,SP,Taboão da Serra,3552809
5367,SP,Taciba,3552908
5368,SP,Taguaí,3553005
5369,SP,Taiaçu,3553104
5370,SP,Taiúva,3553203
5371,SP,Tambaú,3553302
5372,SP,Tanabi,3553401
5373,SP,Tapiraí,3553500
5374,SP,Tapiratiba,3553609
5375,SP,Taquaral,3553658
5376,SP,Taquaritinga,3553708
5377,SP,Taquarituba,3553807
5378,SP,Taquarivaí,3553856
5379,SP,Tarabai,3553906
5380,SP,Tarumã,3553955
5381,SP,Tatuí,3554003
5382,SP,Taubaté,3554102
5383,SP,Tejupá,3554201
5384,SP,Teodoro Sampaio,3554300
5385,SP,Terra Roxa,3554409
5386,SP,Tietê,3554508
5387,SP,Timburi,3554607
5388,SP,Torre de Pedra,3554656
5389,SP,Torrinha,3554706
5390,SP,Trabiju,3554755
5391,SP,Tremembé,3554805
5392,SP,Três Fronteiras,3554904
5393,SP,Tuiuti,3554953
5394,SP,Tupã,3555000
5395,SP,Tupi Paulista,3555109
5396,SP,Turiúba,3555208
5397,SP,Turmalina,3555307
5398,SP,Ubarana,3555356
5399,SP,Ubatuba,3555406
5400,SP,Ubirajara,3555505
5401,SP,Uchoa,3555604
5402,SP,União Paulista,3555703
5403,SP,Urânia,3555802
5404,SP,Uru,3555901
5405,SP,Urupês,3556008
5406,SP,Valentim Gentil,3556107
5407,SP,Valinhos,3556206
5408,SP,Valparaíso,3556305
5409,SP,Vargem,3556354
5410,SP,Vargem Grande do Sul,3556404
5411,SP,Vargem Grande Paulista,3556453
5412,SP,Várzea Paulista,3556503
5413,SP,Vera Cruz,3556602
5414,SP,Vinhedo,3556701
5415,SP,Viradouro,3556800
5416,SP,Vista Alegre do Alto,3556909
5417,SP,Vitória Brasil,3556958
5418,SP,Votorantim,3557006
5419,SP,Votuporanga,3557105
5420,SP,Zacarias,3557154
5421,TO,Abreulândia,1700251
5422,TO,Aguiarnópolis,1700301
5423,TO,Aliança do Tocantins,1700350
5424,TO,Almas,1700400
5425,TO,Alvorada,1700707
5426,TO,Ananás,1701002
5427,TO,Angico,1701051
5428,TO,Aparecida do Rio Negro,1701101
5429,TO,Aragominas,1701309
5430,TO,Araguacema,1701903
5431,TO,Araguaçu,1702000
5432,TO,Araguaína,1702109
5433,TO,Araguanã,1702158
5434,TO,Araguatins,1702208
5435,TO,Arapoema,1702307
5436,TO,Arraias,1702406
5437,TO,Augustinópolis,1702554
5438,TO,Aurora do Tocantins,1702703
5439,TO,Axixá do Tocantins,1702901
5440,TO,Babaçulândia,1703008
5441,TO,Bandeirantes do Tocantins,1703057
5442,TO,Barra do Ouro,1703073
5443,TO,Barrolândia,1703107
5444,TO,Bernardo Sayão,1703206
5445,TO,Bom Jesus do Tocantins,1703305
5446,TO,Brasilândia do Tocantins,1703602
5447,TO,Brejinho de Nazaré,1703701
5448,TO,Buriti do Tocantins,1703800
5449,TO,Cachoeirinha,1703826
5450,TO,Campos Lindos,1703842
5451,TO,Cariri do Tocantins,1703867
5452,TO,Carmolândia,1703883
5453,TO,Carrasco Bonito,1703891
5454,TO,Caseara,1703909
5455,TO,Centenário,1704105
5456,TO,Chapada da Natividade,1705102
5457,TO,Chapada de Areia,1704600
5458,TO,Colinas do Tocantins,1705508
5459,TO,Colméia,1716703
5460,TO,Combinado,1705557
5461,TO,Conceição do Tocantins,1705607
5462,TO,Couto Magalhães,1706001
5463,TO,Cristalândia,1706100
5464,TO,Crixás do Tocantins,1706258
5465,TO,Darcinópolis,1706506
5466,TO,Dianópolis,1707009
5467,TO,Divinópolis do Tocantins,1707108
5468,TO,Dois Irmãos do Tocantins,1707207
5469,TO,Dueré,1707306
5470,TO,Esperantina,1707405
5471,TO,Fátima,1707553
5472,TO,Figueirópolis,1707652
5473,TO,Filadélfia,1707702
5474,TO,Formoso do Araguaia,1708205
5475,TO,Fortaleza do Tabocão,1708254
5476,TO,Goianorte,1708304
5477,TO,Goiatins,1709005
5478,TO,Guaraí,1709302
5479,TO,Gurupi,1709500
5480,TO,Ipueiras,1709807
5481,TO,Itacajá,1710508
5482,TO,Itaguatins,1710706
5483,TO,Itapiratins,1710904
5484,TO,Itaporã do Tocantins,1711100
5485,TO,Jaú do Tocantins,1711506
5486,TO,Juarina,1711803
5487,TO,Lagoa da Confusão,1711902
5488,TO,Lagoa do Tocantins,1711951
5489,TO,Lajeado,1712009
5490,TO,Lavandeira,1712157
5491,TO,Lizarda,1712405
5492,TO,Luzinópolis,1712454
5493,TO,Marianópolis do Tocantins,1712504
5494,TO,Mateiros,1712702
5495,TO,Maurilândia do Tocantins,1712801
5496,TO,Miracema do Tocantins,1713205
5497,TO,Miranorte,1713304
5498,TO,Monte do Carmo,1713601
5499,TO,Monte Santo do Tocantins,1713700
5500,TO,Muricilândia,1713957
5501,TO,Natividade,1714203
5502,TO,Nazaré,1714302
5503,TO,Nova Olinda,1714880
5504,TO,Nova Rosalândia,1715002
5505,TO,Novo Acordo,1715101
5506,TO,Novo Alegre,1715150
5507,TO,Novo Jardim,1715259
5508,TO,Oliveira de Fátima,1715507
5509,TO,Palmas,1721000
5510,TO,Palmeirante,1715705
5511,TO,Palmeiras do Tocantins,1713809
5512,TO,Palmeirópolis,1715754
5513,TO,Paraíso do Tocantins,1716109
5514,TO,Paranã,1716208
5515,TO,Pau D'Arco,1716307
5516,TO,Pedro Afonso,1716505
5517,TO,Peixe,1716604
5518,TO,Pequizeiro,1716653
5519,TO,Pindorama do Tocantins,1717008
5520,TO,Piraquê,1717206
5521,TO,Pium,1717503
5522,TO,Ponte Alta do Bom Jesus,1717800
5523,TO,Ponte Alta do Tocantins,1717909
5524,TO,Porto Alegre do Tocantins,1718006
5525,TO,Porto Nacional,1718204
5526,TO,Praia Norte,1718303
5527,TO,Presidente Kennedy,1718402
5528,TO,Pugmil,1718451
5529,TO,Recursolândia,1718501
5530,TO,Riachinho,1718550
5531,TO,Rio da Conceição,1718659
5532,TO,Rio dos Bois,1718709
5533,TO,Rio Sono,1718758
5534,TO,Sampaio,1718808
5535,TO,Sandolândia,1718840
5536,TO,Santa Fé do Araguaia,1718865
5537,TO,Santa Maria do Tocantins,1718881
5538,TO,Santa Rita do Tocantins,1718899
5539,TO,Santa Rosa do Tocantins,1718907
5540,TO,Santa Tereza do Tocantins,1719004
5541,TO,Santa Terezinha do Tocantins,1720002
5542,TO,São Bento do Tocantins,1720101
5543,TO,São Félix do Tocantins,1720150
5544,TO,São Miguel do Tocantins,1720200
5545,TO,São Salvador do Tocantins,1720259
5546,TO,São Sebastião do Tocantins,1720309
5547,TO,São Valério,1720499
5548,TO,Silvanópolis,1720655
5549,TO,Sítio Novo do Tocantins,1720804
5550,TO,Sucupira,1720853
5551,TO,Taguatinga,1720903
5552,TO,Taipas do Tocantins,1720937
5553,TO,Talismã,1720978
5554,TO,Tocantínia,1721109
5555,TO,Tocantinópolis,1721208
5556,TO,Tupirama,1721257
5557,TO,Tupiratins,1721307
5558,TO,Wanderlândia,1722081
5559,TO,Xambioá,1722107
