,UF,Nome,Código
6568,PR,Conjunto Residencial João de Barro Itaparica - Maringá,4115200072
6569,PR,Conjunto Residencial João de Barro Porto Seguro I - Maringá,4115200094
6570,PR,Conjunto Residencial João de Barro Porto Seguro II - Maringá,4115200095
6571,PR,Conjunto Residencial Karina - Maringá,4115200086
6572,PR,Conjunto Residencial Léa Leal - Maringá,4115200081
6573,PR,Conjunto Residencial Ney Braga - Maringá,4115200103
6574,PR,Conjunto Residencial Planville - Maringá,4115200063
6575,PR,Conjunto Residencial Rodolpho Bernardi - Maringá,4115200071
6576,PR,Conradinho - Guarapuava,4109401015
6577,PR,Contorno - Ponta Grossa,4119905012
6578,PR,Coqueiral - Cascavel,4104808017
6579,PR,Correia Velho - Paranaguá,4118204004
6580,PR,Costeira - Paranaguá,4118204035
6581,PR,Costeira - Araucária,4101804017
6582,PR,Country - Cascavel,4104808004
6583,PR,Cozaca - Realeza,4121406009
6584,PR,Cristo Redentor - Nova Prata do Iguaçu,4117255006
6585,PR,Cristo Rei - Laranjeiras do Sul,4113304004
6586,PR,Cristo Rei - Pato Branco,4118501008
6587,PR,Cristo Rei - Chopinzinho,4105409001
6588,PR,Cristo Rei - União da Vitória,4128203018
6589,PR,Cristo Rei - Curitiba,4106902006
6590,PR,Cristo Rei - Francisco Beltrão,4108403006
6591,PR,Cristo Rei - Salto do Lontra,4123006005
6592,PR,da Cooperativa - Salto do Lontra,4123006010
6593,PR,Da Luz - Dois Vizinhos,4107207016
6594,PR,Dal Ross - Pato Branco,4118501040
6595,PR,Dallas - Palotina,4117909013
6596,PR,das Graças - Colombo,4105805009
6597,PR,Das Torres - Dois Vizinhos,4107207009
6598,PR,Diamante Azul - Campo Mourão,4104303016
6599,PR,Dissenha - Palmas,4117602012
6600,PR,Divino - Palmas,4117602007
6601,PR,Dom Pedro II - Paranaguá,4118204045
6602,PR,Dona Mercedes - União da Vitória,4128203019
6603,PR,Dona Pierina - Salto do Lontra,4123006007
6604,PR,Dos Estados - Guarapuava,4109401010
6605,PR,Doze de Outubro - Santa Izabel do Oeste,4123808004
6606,PR,Eapi - Clevelândia,4105706012
6607,PR,Ebenezer - Maringá,4115200070
6608,PR,Eldorado - Paranaguá,4118204031
6609,PR,Emboguaçu - Paranaguá,4118204002
6610,PR,Embu - Colombo,4105805010
6611,PR,Emiliano Perneta - Pinhais,4119152002
6612,PR,Ernani - Londrina,4113700044
6613,PR,Esmeralda - Cascavel,4104808037
6614,PR,Esperança - Ampére,4101002009
6615,PR,Esperança - Londrina,4113700032
6616,PR,Esperança - Dois Vizinhos,4107207014
6617,PR,Esperança - Planalto,4119806003
6618,PR,Espigão - Marechal Cândido Rondon,4114609012
6619,PR,Estação - Araucária,4101804009
6620,PR,Estados - Fazenda Rio Grande,4107652005
6621,PR,Estância Pinhais - Pinhais,4119152001
6622,PR,Estradinha - Paranaguá,4118204040
6623,PR,Estrêla - Ponta Grossa,4119905003
6624,PR,Estrela - Clevelândia,4105706011
6625,PR,Eucalíptos - Fazenda Rio Grande,4107652002
6626,PR,Fanny - Curitiba,4106902039
6627,PR,Fátima - Ibema,4109757004
6628,PR,Fatima - Colombo,4105805011
6629,PR,Fazenda Velha - Araucária,4101804008
6630,PR,Fazendinha - Curitiba,4106902042
6631,PR,Floresta - Cascavel,4104808024
6632,PR,Floresta - Ampére,4101002008
6633,PR,Fraron - Pato Branco,4118501033
6634,PR,Fraternidade - Londrina,4113700036
6635,PR,Frei Vito - Chopinzinho,4105409008
6636,PR,Frimesa - Medianeira,4115804011
6637,PR,Gabirobal - Colombo,4105805012
6638,PR,Ganchinho - Curitiba,4106902072
6639,PR,Gralha Azul - Fazenda Rio Grande,4107652004
6640,PR,Gralha Azul - Pato Branco,4118501042
6641,PR,Guabirotuba - Curitiba,4106902023
6642,PR,Guabirotuba - Colombo,4105805013
6643,PR,Guaíra - Curitiba,4106902026
6644,PR,Guanabara - Francisco Beltrão,4108403007
6645,PR,Guanabara - Londrina,4113700046
6646,PR,Guarani - Colombo,4105805014
6647,PR,Guarujá - Cascavel,4104808035
6648,PR,Hauer - Curitiba,4106902038
6649,PR,Heimtal - Londrina,4113700011
6650,PR,Higienópolis - Londrina,4113700007
6651,PR,Higienópolis - Marechal Cândido Rondon,4114609003
6652,PR,Hípica - Palmas,4117602006
6653,PR,H.U. - Londrina,4113700043
6654,PR,Hugo Lange - Curitiba,4106902017
6655,PR,Ideal - Londrina,4113700035
6656,PR,Iguaçu - Fazenda Rio Grande,4107652001
6657,PR,Iguaçu - Araucária,4101804016
6658,PR,Imigrantes - Palotina,4117909007
6659,PR,Independência - Medianeira,4115804004
6660,PR,Industrial - Paranaguá,4118204019
6661,PR,Industrial - Realeza,4121406012
6662,PR,Industrial - Francisco Beltrão,4108403012
6663,PR,Industrial - Pato Branco,4118501011
6664,PR,Industrial - Planalto,4119806006
6665,PR,Industrial - Clevelândia,4105706013
6666,PR,Industrial - Nova Prata do Iguaçu,4117255008
6667,PR,Industrial - Guarapuava,4109401013
6668,PR,Industrial I - Ampére,4101002006
6669,PR,Industrial II - Ampére,4101002010
6670,PR,Indústrias Leves - Londrina,4113700033
6671,PR,Inglaterra - Londrina,4113700050
6672,PR,Interlagos - Londrina,4113700037
6673,PR,Interlagos - Palotina,4117909016
6674,PR,Interlagos - Cascavel,4104808023
6675,PR,Ipê - Medianeira,4115804008
6676,PR,Ipiranga - Londrina,4113700008
6677,PR,Itaipú - Salto do Lontra,4123006004
6678,PR,Itaipu - Medianeira,4115804003
6679,PR,Jamaica - Londrina,4113700025
6680,PR,Jardim Aclimação - Maringá,4115200096
6681,PR,Jardim Aeroporto - Campo Mourão,4104303017
6682,PR,Jardim Albuquerque - Campo Mourão,4104303020
6683,PR,Jardim Alvorada - Campo Mourão,4104303012
6684,PR,Jardim Amélia - Pinhais,4119152011
6685,PR,Jardim América - Paranaguá,4118204014
6686,PR,Jardim América - Maringá,4115200089
6687,PR,Jardim Araçá - Paranaguá,4118204006
6688,PR,Jardim Araucária - Campo Mourão,4104303024
6689,PR,Jardim Bandeirantes - Campo Mourão,4104303011
6690,PR,Jardim Botânico - Curitiba,4106902007
6691,PR,Jardim Brasília - Clevelândia,4105706014
6692,PR,Jardim Bressan - Toledo,4127700013
6693,PR,Jardim Campos Elíseos - Maringá,4115200074
6694,PR,Jardim Capricórnio - Campo Mourão,4104303025
6695,PR,Jardim Carvalho - Ponta Grossa,4119905007
6696,PR,Jardim Cláudia - Pinhais,4119152004
6697,PR,Jardim Concórdia - Toledo,4127700009
6698,PR,Jardim Conrado - Campo Mourão,4104303013
6699,PR,Jardim Coopagro - Toledo,4127700015
6700,PR,Jardim Copacabana - Campo Mourão,4104303003
6701,PR,Jardim Country Clube - Campo Mourão,4104303027
6702,PR,Jardim da Colina - Dois Vizinhos,4107207020
6703,PR,Jardim Damasco - Campo Mourão,4104303030
6704,PR,Jardim das Américas - Curitiba,4106902022
6705,PR,Jardim das Américas - Guarapuava,4109401008
6706,PR,Jardim das Américas - Pato Branco,4118501018
6707,PR,Jardim das Laranjeiras - Maringá,4115200062
6708,PR,Jardim das Nascentes - Pinhais,4119152013
6709,PR,Jardim dos Lagos - Salto do Lontra,4123006008
6710,PR,Jardim Dourado - Maringá,4115200082
6711,PR,Jardim Europa/América - Toledo,4127700018
6712,PR,Jardim Floresta - Francisco Beltrão,4108403024
6713,PR,Jardim Floresta - Pato Branco,4118501037
6714,PR,Jardim Floresta - Planalto,4119806007
6715,PR,Jardim Flórida - Campo Mourão,4104303028
6716,PR,Jardim Gisela - Toledo,4127700007
6717,PR,Jardim Guaraituba - Paranaguá,4118204013
6718,PR,Jardim Gutierrez - Campo Mourão,4104303023
6719,PR,Jardim Horizonte - Campo Mourão,4104303005
6720,PR,Jardim Ilha Bela - Campo Mourão,4104303021
6721,PR,Jardim Imperial I - Maringá,4115200053
6722,PR,Jardim Imperial II - Maringá,4115200052
6723,PR,Jardim Independência - Toledo,4127700017
6724,PR,Jardim Industrial - Maringá,4115200118
6725,PR,Jardim Ipanema - Maringá,4115200116
6726,PR,Jardim Irene - Medianeira,4115804012
6727,PR,Jardim Isabel - Campo Mourão,4104303022
6728,PR,Jardim Itália - Palotina,4117909012
6729,PR,Jardim Itália - Francisco Beltrão,4108403027
6730,PR,Jardim John Kennedy - Campo Mourão,4104303006
6731,PR,Jardim Karla - Pinhais,4119152014
6732,PR,Jardim La Salle - Toledo,4127700004
6733,PR,Jardim Lar Paraná - Campo Mourão,4104303038
6734,PR,Jardim Los Angeles - Maringá,4115200057
6735,PR,Jardim Lucianópolis - Maringá,4115200056
6736,PR,Jardim Maia - Campo Mourão,4104303026
6737,PR,Jardim Mandacaru - Maringá,4115200061
6738,PR,Jardim Maravilha - Maringá,4115200059
6739,PR,Jardim Marcante - Dois Vizinhos,4107207019
6740,PR,Jardim Modelo - Campo Mourão,4104303010
6741,PR,Jardim Monte Carlo - Maringá,4115200058
6742,PR,Jardim Novo Horizonte I - Maringá,4115200099
6743,PR,Jardim Novo Horizonte II - Maringá,4115200100
6744,PR,Jardim Novo Oásis - Maringá,4115200077
6745,PR,Jardim Oásis - Maringá,4115200083
6746,PR,Jardim Pancera - Toledo,4127700003
6747,PR,Jardim Panorâmico - Realeza,4121406013
6748,PR,Jardim Paranaguá - Paranaguá,4118204046
6749,PR,Jardim Parizotto - Toledo,4127700002
6750,PR,Jardim Paulino - Campo Mourão,4104303031
6751,PR,Jardim Paulista - Campo Mourão,4104303018
6752,PR,Jardim Pinheiros I - Maringá,4115200078
6753,PR,Jardim Pinheiros II - Maringá,4115200079
6754,PR,Jardim Pio XII - Campo Mourão,4104303036
6755,PR,Jardim Porto Alegre - Toledo,4127700008
6756,PR,Jardim Primavera - Salto do Lontra,4123006001
6757,PR,Jardim Primavera - Pato Branco,4118501017
6758,PR,Jardim Samambaia - Paranaguá,4118204026
6759,PR,Jardim Santa Cruz - Campo Mourão,4104303009
6760,PR,Jardim Santa Maria - Toledo,4127700005
6761,PR,Jardim Santa Nilce - Campo Mourão,4104303014
6762,PR,Jardim São Silvestre - Maringá,4115200108
6763,PR,Jardim Seminário - Maringá,4115200060
6764,PR,Jardim Social - Curitiba,4106902018
6765,PR,Jardim Social - Palotina,4117909005
6766,PR,Jardim Tabaetê - Maringá,4115200097
6767,PR,Jardim Tropical - Campo Mourão,4104303015
6768,PR,Jardim União - Ibema,4109757002
6769,PR,Jardim Universo - Maringá,4115200102
6770,PR,Jardim Virgínia - Francisco Beltrão,4108403026
6771,PR,Jardim Vitória - Maringá,4115200066
6772,PR,Jardim Yamaguchi - Paranaguá,4118204012
6773,PR,Jequitibá - Palotina,4117909009
6774,PR,João Gualberto - Paranaguá,4118204039
6775,PR,João Paulo II - Realeza,4121406003
6776,PR,João Zacco Paraná - Planalto,4119806008
6777,PR,Júpiter - Francisco Beltrão,4108403029
6778,PR,Juveve - Curitiba,4106902015
6779,PR,Klubegi - Palmas,4117602009
6780,PR,La Salle - Pato Branco,4118501020
6781,PR,Lagoão - Palmas,4117602015
6782,PR,Lamenha Pequena - Curitiba,4106902062
6783,PR,Laticínio - Nova Prata do Iguaçu,4117255007
6784,PR,Leblon - Paranaguá,4118204022
6785,PR,Leonor - Londrina,4113700022
6786,PR,Liberdade - Maringá,4115200090
6787,PR,Líder - Marechal Cândido Rondon,4114609006
6788,PR,Lindóia - Curitiba,4106902040
6789,PR,Lindóia - Londrina,4113700034
6790,PR,Lon Rita - Londrina,4113700041
6791,PR,Loteamento Araxá - Realeza,4121406014
6792,PR,Loteamento Godoy - Realeza,4121406011
6793,PR,Loteamento Pedrinho - Planalto,4119806010
6794,PR,Loteamento Prandes - Realeza,4121406010
6795,PR,Luther King - Francisco Beltrão,4108403008
6796,PR,Mana - Colombo,4105805016
6797,PR,Maracanã - Colombo,4105805015
6798,PR,Marechal - Marechal Cândido Rondon,4114609009
6799,PR,Margarida Galvan - Dois Vizinhos,4107207021
6800,PR,Maria Antonieta - Pinhais,4119152010
6801,PR,Maria Luíza - Cascavel,4104808009
6802,PR,Marrecas - Francisco Beltrão,4108403016
6803,PR,Menino Deus - Pato Branco,4118501015
6804,PR,Mercês - Curitiba,4106902012
6805,PR,Miniguaçu - Francisco Beltrão,4108403009
6806,PR,Monza - Colombo,4105805017
6807,PR,Morada do Sol - Campo Bonito,4104055004
6808,PR,Morada do Sol - Palotina,4117909011
6809,PR,Moradia Verdes Campos - Campo Mourão,4104303007
6810,PR,Morro Alto - Guarapuava,4109401017
6811,PR,Morumbi - Cascavel,4104808027
6812,PR,Morumbi - Pato Branco,4118501005
6813,PR,Mossungue - Curitiba,4106902045
6814,PR,Nações - Fazenda Rio Grande,4107652003
6815,PR,Nápoli - Ibema,4109757001
6816,PR,Navegantes - União da Vitória,4128203004
6817,PR,Nazaré - Medianeira,4115804007
6818,PR,Nelson Eloy Petry - Clevelândia,4105706022
6819,PR,Neva - Cascavel,4104808012
6820,PR,Neves - Ponta Grossa,4119905008
6821,PR,Nilson Neves - Paranaguá,4118204017
6822,PR,Nossa Senhora Aparecida - Chopinzinho,4105409006
6823,PR,Nossa Senhora Aparecida - Realeza,4121406002
6824,PR,Nossa Senhora Aparecida - Planalto,4119806002
6825,PR,Nossa Senhora Aparecida - Dois Vizinhos,4107207010
6826,PR,Nossa Senhora Aparecida - Francisco Beltrão,4108403004
6827,PR,Nossa Senhora da Salete - União da Vitória,4128203013
6828,PR,Nossa Senhora das Graças - União da Vitória,4128203017
6829,PR,Nossa Senhora das Graças - Ampére,4101002002
6830,PR,Nossa Senhora de Fátima - Santa Izabel do Oeste,4123808006
6831,PR,Nossa Senhora de Lourdes - Planalto,4119806009
6832,PR,Nossa Senhora de Lurdes - Dois Vizinhos,4107207011
6833,PR,Nossa Senhora do Rócio - União da Vitória,4128203002
6834,PR,Nova Petrópolis - Francisco Beltrão,4108403015
6835,PR,Nova Rússia - Ponta Grossa,4119905005
6836,PR,Novo Horizonte - Pato Branco,4118501003
6837,PR,Novo Mundo - Curitiba,4106902041
6838,PR,Novo Mundo - Francisco Beltrão,4108403018
6839,PR,Núcleo Habitacional Santa Felicidade-PROFILURB - Maringá,4115200115
6840,PR,Oceania - Paranaguá,4118204018
6841,PR,Oficinas - Ponta Grossa,4119905011
6842,PR,Olaria - Salto do Lontra,4123006011
6843,PR,Olarias - Ponta Grossa,4119905010
6844,PR,Olímpico - Londrina,4113700029
6845,PR,Órfãs - Ponta Grossa,4119905006
6846,PR,Orleans - Curitiba,4106902059
6847,PR,Osasco - Colombo,4105805018
6848,PR,Osvaldo Cruz - Palotina,4117909010
6849,PR,Ouro Verde - Palotina,4117909006
6850,PR,Ouro Verde - Londrina,4113700016
6851,PR,Ouro Verde - União da Vitória,4128203021
6852,PR,Pacaembú - Londrina,4113700019
6853,PR,Pacaembu - Cascavel,4104808007
6854,PR,Padre Jackson - Paranaguá,4118204029
6855,PR,Padre Josimo - Realeza,4121406005
6856,PR,Padre Ulrico - Francisco Beltrão,4108403025
6857,PR,Pagoncelli - Pato Branco,4118501035
6858,PR,Palhano - Londrina,4113700031
6859,PR,Palmital - Colombo,4105805019
6860,PR,Palmital - Paranaguá,4118204024
6861,PR,Paloma - Colombo,4105805020
6862,PR,Panorama - Laranjeiras do Sul,4113304005
6863,PR,Panorâmico - Medianeira,4115804005
6864,PR,Parigot de Souza - Campo Mourão,4104303019
6865,PR,Parigot de Souza - Londrina,4113700013
6866,PR,Parolin - Curitiba,4106902025
6867,PR,Parque Agari - Paranaguá,4118204027
6868,PR,Parque das Águas - Pinhais,4119152015
6869,PR,Parque das Bandeiras - Maringá,4115200067
6870,PR,Parque das Grevíleas - Maringá,4115200069
6871,PR,Parque das Indústrias - Londrina,4113700053
6872,PR,Parque das Palmeiras - Maringá,4115200065
6873,PR,Parque do Som - Pato Branco,4118501047
6874,PR,Parque Hortência I - Maringá,4115200105
6875,PR,Parque Hortência II - Maringá,4115200107
6876,PR,Parque Industrial I - Dois Vizinhos,4107207012
6877,PR,Parque Industrial I - Campo Mourão,4104303032
6878,PR,Parque Industrial II - Salto do Lontra,4123006002
6879,PR,Parque Industrial II - Dois Vizinhos,4107207017
6880,PR,Parque Itaipu - Maringá,4115200119
6881,PR,Parque Residencial Aeroporto - Maringá,4115200092
6882,PR,Parque Residencial Cidade Nova - Maringá,4115200054
6883,PR,Parque Residencial Patrícia - Maringá,4115200080
6884,PR,Parque Residencial Quebec - Maringá,4115200068
6885,PR,Parque Residencial Tuiuti - Maringá,4115200075
6886,PR,Parque São João - Paranaguá,4118204043
6887,PR,Parque São Paulo - Cascavel,4104808010
6888,PR,Parque Verde - Campo Mourão,4104303033
6889,PR,Parque Verde - Cascavel,4104808018
6890,PR,Parzianello - Pato Branco,4118501021
6891,PR,Passaúna - Araucária,4101804006
6892,PR,Periolo - Cascavel,4104808026
6893,PR,Perobinha - Londrina,4113700012
6894,PR,Petrópolis - Londrina,4113700009
6895,PR,Pilarzinho - Curitiba,4106902032
6896,PR,Pineville - Pinhais,4119152006
6897,PR,Pinheirão - Francisco Beltrão,4108403021
6898,PR,Pinheirinho - Curitiba,4106902066
6899,PR,Pinheirinho - Toledo,4127700019
6900,PR,Pinheirinho - Francisco Beltrão,4108403023
6901,PR,Pinheirinho - Pato Branco,4118501009
6902,PR,Pinheiros - Pato Branco,4118501023
6903,PR,Pioneiro - Palotina,4117909008
6904,PR,Pioneiros Catarinenses - Cascavel,4104808014
6905,PR,Piza - Londrina,4113700051
6906,PR,Planalto I - Pato Branco,4118501034
6907,PR,Planalto II - Pato Branco,4118501044
6908,PR,Ponta do Caju - Paranaguá,4118204041
6909,PR,Ponte Nova - União da Vitória,4128203020
6910,PR,Pôr-do-Sol - Palotina,4117909003
6911,PR,Portão - Curitiba,4106902027
6912,PR,Porto das Laranjeiras - Araucária,4101804012
6913,PR,Porto dos Padres - Paranaguá,4118204005
6914,PR,Prado Velho - Curitiba,4106902024
6915,PR,Presidente - Londrina,4113700027
6916,PR,Presidente Kennedy - Francisco Beltrão,4108403003
6917,PR,Presidente Vargas - Laranjeiras do Sul,4113304006
6918,PR,Primavera - Planalto,4119806004
6919,PR,Primavera - Marechal Cândido Rondon,4114609013
6920,PR,Primavera - Guarapuava,4109401014
6921,PR,Primavera - Realeza,4121406004
6922,PR,Quatorze de Novembro - Cascavel,4104808034
6923,PR,Quebec - Londrina,4113700006
6924,PR,Raia - Paranaguá,4118204025
6925,PR,Rebouças - Curitiba,4106902008
6926,PR,Recanto Tropical - Cascavel,4104808019
6927,PR,Região do Lago - Cascavel,4104808008
6928,PR,Rincão - Colombo,4105805021
6929,PR,Rio D'Areia - União da Vitória,4128203003
6930,PR,Rio Verde - Colombo,4105805022
6931,PR,Riviera - Curitiba,4106902069
6932,PR,Roça Grande - Colombo,4105805023
6933,PR,Rocio - Paranaguá,4118204023
6934,PR,Ronda - Ponta Grossa,4119905004
6935,PR,Rondinha - Ampére,4101002005
6936,PR,Sabará - Londrina,4113700028
6937,PR,Sabiá - Araucária,4101804010
6938,PR,Sadia - Francisco Beltrão,4108403022
6939,PR,Sagais - Nova Prata do Iguaçu,4117255003
6940,PR,Sagrada Família - União da Vitória,4128203014
6941,PR,Sagrada Família - Dois Vizinhos,4107207005
6942,PR,Saltinho - Londrina,4113700054
6943,PR,Sambugaro - Pato Branco,4118501025
6944,PR,Santa Cândida - Curitiba,4106902053
6945,PR,Santa Cruz - Cascavel,4104808038
6946,PR,Santa Cruz - Guarapuava,4109401003
6947,PR,Santa Cruz - Capanema,4104501002
6948,PR,Santa Cruz - Palmas,4117602002
6949,PR,Santa Felicidade - Curitiba,4106902063
6950,PR,Santa Felicidade - Cascavel,4104808033
6951,PR,Santa Luzia - Dois Vizinhos,4107207018
6952,PR,Santa Maria - Salto do Lontra,4123006003
6953,PR,Santa Mônica - Ampére,4101002004
6954,PR,Santa Quitéria - Curitiba,4106902043
6955,PR,Santa Terezinha - Pato Branco,4118501014
6956,PR,Santa Terezinha - Palotina,4117909015
6957,PR,Santa Terezinha - Clevelândia,4105706004
6958,PR,Santa Terezinha - Colombo,4105805024
6959,PR,Santa Terezinha - Fazenda Rio Grande,4107652006
6960,PR,Santana - Guarapuava,4109401018
6961,PR,Santo Antônio - Campo Bonito,4104055003
6962,PR,Santo Antônio - Planalto,4119806005
6963,PR,Santo Antônio - Clevelândia,4105706021
6964,PR,Santo Antônio - Pato Branco,4118501004
6965,PR,Santo Antônio - Santa Izabel do Oeste,4123808003
6966,PR,Santo Expedito - Capanema,4104501003
6967,PR,Santo Inácio - Cascavel,4104808039
6968,PR,Santo Inácio - Curitiba,4106902046
6969,PR,Santos Dumont - Cascavel,4104808036
6970,PR,Santuário - Palmas,4117602003
6971,PR,São Basílio Magno - União da Vitória,4128203001
6972,PR,São Bernardo - União da Vitória,4128203005
6973,PR,São Braz - União da Vitória,4128203012
6974,PR,São Braz - Curitiba,4106902060
6975,PR,São Cristóvão - Cascavel,4104808005
6976,PR,São Cristóvão - Medianeira,4115804002
6977,PR,São Cristóvão - Guarapuava,4109401016
6978,PR,São Cristóvão - Salto do Lontra,4123006006
6979,PR,São Cristóvão - Nova Prata do Iguaçu,4117255005
6980,PR,São Cristóvão - Chopinzinho,4105409010
6981,PR,São Cristóvão - Capanema,4104501005
6982,PR,São Cristóvão - Francisco Beltrão,4108403013
6983,PR,São Cristóvão - Pato Branco,4118501001
6984,PR,São Dimas - Colombo,4105805025
6985,PR,São Francisco - Curitiba,4106902002
6986,PR,São Francisco - Marechal Cândido Rondon,4114609004
6987,PR,São Francisco - Laranjeiras do Sul,4113304002
6988,PR,São Francisco - Palmas,4117602010
6989,PR,São Francisco - Ampére,4101002003
6990,PR,São Francisco - Salto do Lontra,4123006009
6991,PR,São Francisco - Pato Branco,4118501045
6992,PR,São Francisco - Francisco Beltrão,4108403028
6993,PR,São Francisco - Toledo,4127700021
6994,PR,São Francisco - Campo Bonito,4104055006
6995,PR,São Francisco de Assis - Dois Vizinhos,4107207006
6996,PR,São Francisco Xavier - Dois Vizinhos,4107207003
6997,PR,São Gabriel - União da Vitória,4128203010
6998,PR,São Gabriel - Colombo,4105805027
6999,PR,São Genaro - Chopinzinho,4105409005
7000,PR,São João - Colombo,4105805026
7001,PR,São João - Curitiba,4106902048
7002,PR,São Joaquim - Clevelândia,4105706018
7003,PR,São Joaquim - União da Vitória,4128203006
7004,PR,São Jorge - Nova Prata do Iguaçu,4117255004
7005,PR,São José - Chopinzinho,4105409002
7006,PR,São José - Palmas,4117602013
7007,PR,São José - Realeza,4121406008
7008,PR,São José Operário - Capanema,4104501004
7009,PR,São José Operário - Santa Izabel do Oeste,4123808002
7010,PR,São Judas Tadeu - Dois Vizinhos,4107207002
7011,PR,São Lourenço - Curitiba,4106902033
7012,PR,São Lucas - Marechal Cândido Rondon,4114609007
7013,PR,São Luiz - Pato Branco,4118501039
7014,PR,São Luiz - Clevelândia,4105706008
7015,PR,São Miguel - Francisco Beltrão,4108403017
7016,PR,São Miguel - Curitiba,4106902067
7017,PR,São Miguel - Chopinzinho,4105409009
7018,PR,São Miguel - Araucária,4101804001
7019,PR,São Roque - Pato Branco,4118501006
7020,PR,São Sebastião - Palmas,4117602005
7021,PR,São Sebastião - Clevelândia,4105706002
7022,PR,São Sebastião - Chopinzinho,4105409007
7023,PR,São Sebastião - Campo Bonito,4104055002
7024,PR,São Sebastião - União da Vitória,4128203011
7025,PR,São Vicente - Pato Branco,4118501013
7026,PR,Seminário - Francisco Beltrão,4108403010
7027,PR,Seminário - Curitiba,4106902029
7028,PR,Serraria do Rocha - Paranaguá,4118204009
7029,PR,Serrinha - Palmas,4117602011
7030,PR,Shangri-lá - Londrina,4113700002
7031,PR,Sinval Martins de Araújo - Clevelândia,4105706023
7032,PR,Sítio Cercado - Curitiba,4106902065
7033,PR,Soledade - Clevelândia,4105706006
7034,PR,Sudeste - Pato Branco,4118501041
7035,PR,Taboão - Curitiba,4106902049
7036,PR,Tarumã - Curitiba,4106902019
7037,PR,Tatuquara - Curitiba,4106902074
7038,PR,Thomaz Coelho - Araucária,4101804003
7039,PR,Tindiquera - Araucária,4101804011
7040,PR,Tinguí - Curitiba,4106902054
7041,PR,Tocantins - Toledo,4127700016
7042,PR,Trevo Guarani - Pato Branco,4118501028
7043,PR,Trianon - Guarapuava,4109401002
7044,PR,Tucanos - Londrina,4113700049
7045,PR,Tuiuti - Paranaguá,4118204020
7046,PR,Uberaba - Curitiba,4106902037
7047,PR,Umbará - Curitiba,4106902073
7048,PR,União - Palotina,4117909014
7049,PR,União da Vitória - Londrina,4113700055
7050,PR,Universidade - Londrina,4113700030
7051,PR,Universitário - Cascavel,4104808031
7052,PR,Universitário - Marechal Cândido Rondon,4114609010
7053,PR,Uvaranas - Ponta Grossa,4119905009
7054,PR,Vale do Sol - Clevelândia,4105706015
7055,PR,Vargem Grande - Pinhais,4119152008
7056,PR,Veneza - Pato Branco,4118501046
7057,PR,Verdi - Chopinzinho,4105409004
7058,PR,Vila Alboitt - Paranaguá,4118204007
7059,PR,Vila Becker - Toledo,4127700014
7060,PR,Vila Bela - Guarapuava,4109401006
7061,PR,Vila Brasil - Londrina,4113700010
7062,PR,Vila Cândida - Campo Mourão,4104303037
7063,PR,Vila Carli - Guarapuava,4109401012
7064,PR,Vila Carola - Campo Mourão,4104303029
7065,PR,Vila Casoni - Londrina,4113700005
7066,PR,Vila Cruzeiro - Paranaguá,4118204003
7067,PR,Vila Divinéia - Paranaguá,4118204044
7068,PR,Vila dos Comerciários - Paranaguá,4118204033
7069,PR,Vila Esperança - Pato Branco,4118501027
7070,PR,Vila Esperança I - Maringá,4115200050
7071,PR,Vila Esperança II - Maringá,4115200051
7072,PR,Vila Gaúcha - Marechal Cândido Rondon,4114609014
7073,PR,Vila Guadalupe - Paranaguá,4118204001
7074,PR,Vila Guarani - Paranaguá,4118204028
7075,PR,Vila Horizonte - Paranaguá,4118204011
7076,PR,Vila Ildemira - Ponta Grossa,4119905016
7077,PR,Vila Industrial - Laranjeiras do Sul,4113304003
7078,PR,Vila Industrial - Toledo,4127700006
7079,PR,Vila Isabel - Pato Branco,4118501030
7080,PR,Vila Itiberê - Paranaguá,4118204032
7081,PR,Vila Izabel - Curitiba,4106902028
7082,PR,Vila Marumbi - Maringá,4115200098
7083,PR,Vila Nova - Londrina,4113700003
7084,PR,Vila Nova - Araucária,4101804013
7085,PR,Vila Nova - Francisco Beltrão,4108403011
7086,PR,Vila Operária - Clevelândia,4105706019
7087,PR,Vila Operária - Toledo,4127700010
7088,PR,Vila Panorama - Toledo,4127700020
7089,PR,Vila Paranaguá - Paranaguá,4118204030
7090,PR,Vila Pioneiro - Toledo,4127700011
7091,PR,Vila Portuária - Paranaguá,4118204034
7092,PR,Vila Recreio - Londrina,4113700004
7093,PR,Vila Rio Grande - Campo Mourão,4104303004
7094,PR,Vila Rute - Paranaguá,4118204010
7095,PR,Vila Santa Isabel - Maringá,4115200055
7096,PR,Vila São Vicente - Paranaguá,4118204016
7097,PR,Vila Urupes - Campo Mourão,4104303002
7098,PR,Vista Alegre - Clevelândia,4105706020
7099,PR,Vista Alegre - Curitiba,4106902031
7100,PR,Vitória - Dois Vizinhos,4107207015
7101,PR,Vivendas do Arvoredo - Londrina,4113700048
7102,PR,Vivi Xavier - Londrina,4113700014
7103,PR,Weissópolis - Pinhais,4119152009
7104,PR,Xaxim - Curitiba,4106902057
7105,PR,Zibetti - Campo Bonito,4104055005
7106,PR,Zona 1 - Cianorte,4105508001
7107,PR,Zona 1 - Paranavaí,4118402001
7108,PR,Zona 1 - Nova Esperança,4116901001
7109,PR,Zona 10 - Paranavaí,4118402010
7110,PR,Zona 11 - Paranavaí,4118402011
7111,PR,Zona 2 - Paranavaí,4118402002
